level $22820$ completed at 1649348771.553231 sec, p/sec ratio: @1.9791490150227595@
level $22821$ completed at 1649348791.529587 sec, p/sec ratio: @2.580900850555772@
level $22822$ completed at 1649348812.382547 sec, p/sec ratio: @2.455202414364441@
level $22823$ completed at 1649348829.203048 sec, p/sec ratio: @2.1854497353765057@
level $22824$ completed at 1649348846.165378 sec, p/sec ratio: @2.1616238150748646@
level $22825$ completed at 1649348864.380577 sec, p/sec ratio: @2.116191091163079@
level $22826$ completed at 1649348882.3326988 sec, p/sec ratio: @2.3351577114085593@
level $22827$ completed at 1649348907.945125 sec, p/sec ratio: @3.165927914273054@
level $22828$ completed at 1649348934.670367 sec, p/sec ratio: @3.7419502137379146@
level $22829$ completed at 1649348967.0004108 sec, p/sec ratio: @1.964753075357908@
level $22830$ completed at 1649348987.7069812 sec, p/sec ratio: @2.804300732177151@
level $22831$ completed at 1649349008.2466261 sec, p/sec ratio: @2.7220623268932127@
level $22832$ completed at 1649349033.274625 sec, p/sec ratio: @3.7991479018048118@
level $22833$ completed at 1649349079.273839 sec, p/sec ratio: @2.575930627285359@
level $22834$ completed at 1649349095.5080929 sec, p/sec ratio: @1.9096244399238087@
level $22835$ completed at 1649349112.762794 sec, p/sec ratio: @1.9805108374899614@
level $22836$ completed at 1649349137.4305751 sec, p/sec ratio: @3.6279321966732@
level $22837$ completed at 1649349156.1608791 sec, p/sec ratio: @2.524706074601787@
level $22838$ completed at 1649349174.532191 sec, p/sec ratio: @2.2762581080628963@
level $22839$ completed at 1649349190.288265 sec, p/sec ratio: @2.3451684806327164@
level $22840$ completed at 1649349204.285512 sec, p/sec ratio: @1.5123534164967265@
level $22841$ completed at 1649349220.27889 sec, p/sec ratio: @1.9444908514608732@
level $22842$ completed at 1649349244.094153 sec, p/sec ratio: @3.305937484095801@
level $22843$ completed at 1649349260.911144 sec, p/sec ratio: @2.511680007923993@
level $22844$ completed at 1649349276.0303302 sec, p/sec ratio: @1.6906254059965216@
level $22845$ completed at 1649349296.06177 sec, p/sec ratio: @2.3364057013939314@
level $22846$ completed at 1649349318.3384461 sec, p/sec ratio: @2.8316419070820027@
level $22847$ completed at 1649349335.0423949 sec, p/sec ratio: @2.52216129809164@
level $22848$ completed at 1649349349.862507 sec, p/sec ratio: @1.7373552774865597@
level $22849$ completed at 1649349398.906361 sec, p/sec ratio: @2.9517780810168537@
level $22850$ completed at 1649349416.735032 sec, p/sec ratio: @2.3441469739391647@
level $22851$ completed at 1649349433.094694 sec, p/sec ratio: @2.1201846256810866@
level $22852$ completed at 1649349449.9412491 sec, p/sec ratio: @2.0401176878727165@
level $22853$ completed at 1649349474.036591 sec, p/sec ratio: @2.8266198007676824@
level $22854$ completed at 1649349499.818718 sec, p/sec ratio: @3.262312663931229@
level $22855$ completed at 1649349519.594744 sec, p/sec ratio: @2.3869209335210324@
level $22856$ completed at 1649349537.168694 sec, p/sec ratio: @2.2134529024924343@
level $22857$ completed at 1649349558.2265642 sec, p/sec ratio: @2.4434170801526935@
level $22858$ completed at 1649349574.7743108 sec, p/sec ratio: @2.5722146334975835@
level $22859$ completed at 1649349602.188649 sec, p/sec ratio: @3.654413847505554@
level $22860$ completed at 1649349619.839277 sec, p/sec ratio: @2.452546928919717@
level $22861$ completed at 1649349635.1054552 sec, p/sec ratio: @1.6857733746947672@
level $22862$ completed at 1649349653.202336 sec, p/sec ratio: @2.348525329601744@
level $22863$ completed at 1649349667.817006 sec, p/sec ratio: @1.7727300007523201@
level $22864$ completed at 1649349687.757397 sec, p/sec ratio: @2.600184410983615@
level $22865$ completed at 1649349739.9934778 sec, p/sec ratio: @3.215120207362182@
level $22866$ completed at 1649349755.9831529 sec, p/sec ratio: @2.1528536434586636@
level $22867$ completed at 1649349772.97385 sec, p/sec ratio: @2.0159946413228376@
level $22868$ completed at 1649349788.472886 sec, p/sec ratio: @2.011895684912196@
level $22869$ completed at 1649349813.9083111 sec, p/sec ratio: @3.5017876905162004@
level $22870$ completed at 1649349829.748511 sec, p/sec ratio: @1.6149439145714795@
level $22871$ completed at 1649349852.987437 sec, p/sec ratio: @2.768900448926321@
level $22872$ completed at 1649349876.586138 sec, p/sec ratio: @3.369777296570361@
level $22873$ completed at 1649349894.3326101 sec, p/sec ratio: @2.374670208598016@
level $22874$ completed at 1649349919.7713 sec, p/sec ratio: @3.9265666964360815@
level $22875$ completed at 1649349954.165335 sec, p/sec ratio: @2.6299117205365516@
level $22876$ completed at 1649349969.879949 sec, p/sec ratio: @1.9639165549783597@
level $22877$ completed at 1649349996.719554 sec, p/sec ratio: @3.7216930736222587@
level $22878$ completed at 1649350011.686859 sec, p/sec ratio: @1.7022954417843799@
level $22879$ completed at 1649350025.845409 sec, p/sec ratio: @1.826501324339177@
level $22880$ completed at 1649350045.0141702 sec, p/sec ratio: @2.4769531314591586@
level $22881$ completed at 1649350089.844449 sec, p/sec ratio: @2.1135407250225633@
level $22882$ completed at 1649350108.270863 sec, p/sec ratio: @2.5711365925685046@
level $22883$ completed at 1649350133.8857942 sec, p/sec ratio: @3.918109637545687@
level $22884$ completed at 1649350157.4243681 sec, p/sec ratio: @3.1271523764977123@
level $22885$ completed at 1649350171.647323 sec, p/sec ratio: @1.4878107271119307@
level $22886$ completed at 1649350187.974348 sec, p/sec ratio: @1.8287750422933529@
level $22887$ completed at 1649350202.0304158 sec, p/sec ratio: @1.4949979949524406@
level $22888$ completed at 1649350223.725049 sec, p/sec ratio: @2.5477770458427282@
level $22889$ completed at 1649350247.6177971 sec, p/sec ratio: @2.6479030806140926@
level $22890$ completed at 1649350269.897587 sec, p/sec ratio: @2.6594306439182116@
level $22891$ completed at 1649350285.1503859 sec, p/sec ratio: @1.6671312246739507@
level $22892$ completed at 1649350304.2040372 sec, p/sec ratio: @2.4924477083821728@
level $22893$ completed at 1649350325.7672691 sec, p/sec ratio: @2.913074003188141@
level $22894$ completed at 1649350341.611813 sec, p/sec ratio: @2.198208518280923@
level $22895$ completed at 1649350368.160209 sec, p/sec ratio: @3.7559408005840127@
level $22896$ completed at 1649350386.910007 sec, p/sec ratio: @2.270644086936064@
level $22897$ completed at 1649350438.441111 sec, p/sec ratio: @2.66368641091939@
level $22898$ completed at 1649350452.255946 sec, p/sec ratio: @1.5426892868043482@
level $22899$ completed at 1649350468.9053838 sec, p/sec ratio: @2.065288895034811@
level $22900$ completed at 1649350490.785053 sec, p/sec ratio: @2.892220182149073@
level $22901$ completed at 1649350513.1963048 sec, p/sec ratio: @2.66372603418951@
level $22902$ completed at 1649350528.240651 sec, p/sec ratio: @1.7048391748775897@
level $22903$ completed at 1649350547.0830872 sec, p/sec ratio: @2.2751281179912417@
level $22904$ completed at 1649350563.154517 sec, p/sec ratio: @1.974629081187139@
level $22905$ completed at 1649350581.747898 sec, p/sec ratio: @2.558818551446583@
level $22906$ completed at 1649350599.8112519 sec, p/sec ratio: @2.127964932218524@
level $22907$ completed at 1649350622.177875 sec, p/sec ratio: @2.672998711075808@
level $22908$ completed at 1649350639.536754 sec, p/sec ratio: @1.9736466838417845@
level $22909$ completed at 1649350665.755629 sec, p/sec ratio: @3.822882879892925@
level $22910$ completed at 1649350680.1648278 sec, p/sec ratio: @1.4678159304966858@
level $22911$ completed at 1649350704.778388 sec, p/sec ratio: @3.2004847603815385@
level $22912$ completed at 1649350724.412493 sec, p/sec ratio: @2.4044488989887314@
level $22913$ completed at 1649350766.1973052 sec, p/sec ratio: @1.498378511619719@
level $22914$ completed at 1649350788.45882 sec, p/sec ratio: @3.5811061249851206@
level $22915$ completed at 1649350807.006756 sec, p/sec ratio: @2.0783739827587446@
level $22916$ completed at 1649350828.728535 sec, p/sec ratio: @2.5522844490953154@
level $22917$ completed at 1649350846.462462 sec, p/sec ratio: @2.4405361415931437@
level $22918$ completed at 1649350865.2242079 sec, p/sec ratio: @2.5344783881052453@
level $22919$ completed at 1649350885.6911192 sec, p/sec ratio: @2.3095713313489235@
level $22920$ completed at 1649350904.7601469 sec, p/sec ratio: @2.490618520272247@
level $22921$ completed at 1649350918.854313 sec, p/sec ratio: @1.5188204449492237@
level $22922$ completed at 1649350944.6376698 sec, p/sec ratio: @3.1393802897203447@
level $22923$ completed at 1649350961.974376 sec, p/sec ratio: @2.122549330853494@
level $22924$ completed at 1649350985.0932941 sec, p/sec ratio: @2.9667314427044773@
level $22925$ completed at 1649351010.5101922 sec, p/sec ratio: @3.9663534426237463@
level $22926$ completed at 1649351029.388876 sec, p/sec ratio: @2.2781318608736516@
level $22927$ completed at 1649351057.028227 sec, p/sec ratio: @3.225198695276495@
level $22928$ completed at 1649351092.311863 sec, p/sec ratio: @2.5185368925659266@
level $22929$ completed at 1649351142.877883 sec, p/sec ratio: @2.975996299076868@
level $22930$ completed at 1649351165.7297459 sec, p/sec ratio: @3.6951611094547006@
level $22931$ completed at 1649351184.1986392 sec, p/sec ratio: @2.2811133074554064@
level $22932$ completed at 1649351211.473521 sec, p/sec ratio: @3.6438770785073626@
level $22933$ completed at 1649351229.794092 sec, p/sec ratio: @2.5745527585395576@
level $22934$ completed at 1649351244.20894 sec, p/sec ratio: @1.4491585433491905@
level $22935$ completed at 1649351268.97741 sec, p/sec ratio: @3.1742039155852115@
level $22936$ completed at 1649351302.8142772 sec, p/sec ratio: @2.400297694655938@
level $22937$ completed at 1649351320.354048 sec, p/sec ratio: @2.385206160104869@
level $22938$ completed at 1649351338.036693 sec, p/sec ratio: @2.6741724928766843@
level $22939$ completed at 1649351354.559645 sec, p/sec ratio: @1.802475713778664@
level $22940$ completed at 1649351375.0861561 sec, p/sec ratio: @2.813857675525274@
level $22941$ completed at 1649351393.120617 sec, p/sec ratio: @2.12383293230765@
level $22942$ completed at 1649351412.246259 sec, p/sec ratio: @2.2207993582035677@
level $22943$ completed at 1649351433.8574002 sec, p/sec ratio: @2.891516100815209@
level $22944$ completed at 1649351455.574423 sec, p/sec ratio: @3.3852345983489545@
level $22945$ completed at 1649351498.817943 sec, p/sec ratio: @1.9722309981458317@
level $22946$ completed at 1649351524.295868 sec, p/sec ratio: @3.737499698489158@
level $22947$ completed at 1649351544.269197 sec, p/sec ratio: @2.358104567667186@
level $22948$ completed at 1649351560.3025842 sec, p/sec ratio: @2.1524830844232588@
level $22949$ completed at 1649351578.921313 sec, p/sec ratio: @2.5386330391100826@
level $22950$ completed at 1649351602.596148 sec, p/sec ratio: @2.8669999313807963@
level $22951$ completed at 1649351624.3489358 sec, p/sec ratio: @2.9014128863186666@
level $22952$ completed at 1649351641.9217322 sec, p/sec ratio: @1.9413716174143996@
level $22953$ completed at 1649351656.244747 sec, p/sec ratio: @1.4672817951128319@
level $22954$ completed at 1649351678.895927 sec, p/sec ratio: @3.034586324799171@
level $22955$ completed at 1649351700.4038432 sec, p/sec ratio: @2.7761927263447803@
level $22956$ completed at 1649351715.7676249 sec, p/sec ratio: @1.960189594927287@
level $22957$ completed at 1649351733.962921 sec, p/sec ratio: @2.3619102695045826@
level $22958$ completed at 1649351753.106854 sec, p/sec ratio: @2.230140251679249@
level $22959$ completed at 1649351774.296823 sec, p/sec ratio: @2.9888075421234386@
level $22960$ completed at 1649351792.186441 sec, p/sec ratio: @2.4102916342514016@
level $22961$ completed at 1649351834.071925 sec, p/sec ratio: @1.4590030945428945@
level $22962$ completed at 1649351859.199378 sec, p/sec ratio: @3.127315927476979@
level $22963$ completed at 1649351879.1761658 sec, p/sec ratio: @2.631480532949984@
level $22964$ completed at 1649351899.2023911 sec, p/sec ratio: @2.794621581560683@
level $22965$ completed at 1649351916.512867 sec, p/sec ratio: @1.9588797396195812@
level $22966$ completed at 1649351942.2916842 sec, p/sec ratio: @3.119861983182779@
level $22967$ completed at 1649351968.2517052 sec, p/sec ratio: @2.9260016900376544@
level $22968$ completed at 1649351984.5882292 sec, p/sec ratio: @2.10945928864304@
level $22969$ completed at 1649352001.900712 sec, p/sec ratio: @1.9602385503773303@
level $22970$ completed at 1649352024.331862 sec, p/sec ratio: @2.6597964817641064@
level $22971$ completed at 1649352042.653087 sec, p/sec ratio: @2.278652758345362@
level $22972$ completed at 1649352060.4151459 sec, p/sec ratio: @2.414756063939582@
level $22973$ completed at 1649352080.085439 sec, p/sec ratio: @2.618625120312247@
level $22974$ completed at 1649352098.0928588 sec, p/sec ratio: @2.1373231456791535@
level $22975$ completed at 1649352123.741366 sec, p/sec ratio: @3.4809200789051764@
level $22976$ completed at 1649352139.3331609 sec, p/sec ratio: @1.9186168437402098@
level $22977$ completed at 1649410783.150399 sec, p/sec ratio: @1.5699846570593206@
level $22977$ **IS A REDO** at 1649410799.207223 sec, p/sec ratio: @1.672847197006555@
level $22978$ completed at 1649410824.237383 sec, p/sec ratio: @2.9268426427967027@
level $22978$ **IS A REDO** at 1649410848.5018811 sec, p/sec ratio: @3.0715817955760616@
level $22979$ completed at 1649410869.8279 sec, p/sec ratio: @2.8244899685721636@
level $22980$ completed at 1649410888.659861 sec, p/sec ratio: @2.2744467867593285@
level $22981$ completed at 1649410905.585189 sec, p/sec ratio: @1.837838530847112@
level $22982$ completed at 1649410927.430847 sec, p/sec ratio: @2.661982960335535@
level $22983$ completed at 1649410950.240075 sec, p/sec ratio: @2.5554132807934224@
level $22983$ **IS A REDO** at 1649410971.758275 sec, p/sec ratio: @2.7724040305754345@
level $22984$ completed at 1649410995.169735 sec, p/sec ratio: @2.5498853475743513@
level $22985$ completed at 1649411013.71024 sec, p/sec ratio: @2.085767604357937@
level $22986$ completed at 1649411035.911902 sec, p/sec ratio: @2.51493242325521@
level $22987$ completed at 1649411060.541455 sec, p/sec ratio: @2.7902853116066493@
level $22988$ completed at 1649411081.492336 sec, p/sec ratio: @2.250874049835279@
level $22989$ completed at 1649411102.573971 sec, p/sec ratio: @2.485533005353032@
level $22990$ completed at 1649411120.818089 sec, p/sec ratio: @2.048082597081056@
level $22991$ completed at 1649411136.3302898 sec, p/sec ratio: @1.3758563352323703@
level $22992$ completed at 1649411160.541145 sec, p/sec ratio: @3.505942093261713@
level $22993$ completed at 1649411207.5891771 sec, p/sec ratio: @2.2095240313307905@
level $22994$ completed at 1649411227.6749911 sec, p/sec ratio: @2.1180849218040354@
level $22995$ completed at 1649411243.838457 sec, p/sec ratio: @1.588630480546205@
level $22996$ completed at 1649411263.427853 sec, p/sec ratio: @2.62502465663233@
level $22997$ completed at 1649411289.6334221 sec, p/sec ratio: @3.213149036785272@
level $22998$ completed at 1649411308.562331 sec, p/sec ratio: @2.019803563143435@
level $22999$ completed at 1649411325.252938 sec, p/sec ratio: @1.8702500745978143@
level $23000$ completed at 1649411339.5381172 sec, p/sec ratio: @1.4882669971794524@
level $23001$ completed at 1649411359.604482 sec, p/sec ratio: @2.6342448822172266@
level $23002$ completed at 1649411379.42672 sec, p/sec ratio: @2.3743912986809756@
level $23003$ completed at 1649411396.761358 sec, p/sec ratio: @2.2469358852096817@
level $23004$ completed at 1649411420.857184 sec, p/sec ratio: @3.025999515095124@
level $23005$ completed at 1649411441.824849 sec, p/sec ratio: @2.715401305526217@
level $23006$ completed at 1649411463.9571998 sec, p/sec ratio: @2.858121341696375@
level $23007$ completed at 1649411478.221956 sec, p/sec ratio: @1.4806627888215278@
level $23008$ completed at 1649411494.044668 sec, p/sec ratio: @1.6047340082867683@
level $23009$ completed at 1649411540.098387 sec, p/sec ratio: @2.0718476411762325@
level $23010$ completed at 1649411565.257407 sec, p/sec ratio: @3.10691975659411@
level $23011$ completed at 1649411587.4631538 sec, p/sec ratio: @3.337847938846736@
level $23012$ completed at 1649411608.741958 sec, p/sec ratio: @2.6282504869273815@
level $23013$ completed at 1649411628.657395 sec, p/sec ratio: @2.3573531936797676@
level $23014$ completed at 1649411650.2918751 sec, p/sec ratio: @3.158553714914729@
level $23015$ completed at 1649411674.6961548 sec, p/sec ratio: @3.2242516600300557@
level $23016$ completed at 1649411696.063078 sec, p/sec ratio: @2.3605559435275807@
level $23017$ completed at 1649411714.206419 sec, p/sec ratio: @2.1037674204044867@
level $23018$ completed at 1649411741.056716 sec, p/sec ratio: @3.705610218817667@
level $23019$ completed at 1649411757.342678 sec, p/sec ratio: @1.8905478224784098@
level $23020$ completed at 1649411775.3314528 sec, p/sec ratio: @2.32745171132944@
level $23021$ completed at 1649411801.3692758 sec, p/sec ratio: @3.4275057219863787@
level $23022$ completed at 1649411819.9034948 sec, p/sec ratio: @2.078887808867675@
level $23023$ completed at 1649411836.650792 sec, p/sec ratio: @2.046331693448489@
level $23024$ completed at 1649411855.0592132 sec, p/sec ratio: @2.2719335022234723@
level $23025$ completed at 1649411902.3229702 sec, p/sec ratio: @2.1630957088533176@
level $23026$ completed at 1649411927.2893991 sec, p/sec ratio: @2.8967070181873633@
level $23027$ completed at 1649411949.059118 sec, p/sec ratio: @2.5432818645724287@
level $23028$ completed at 1649411964.880914 sec, p/sec ratio: @1.6087458326760598@
level $23029$ completed at 1649411988.741236 sec, p/sec ratio: @2.875747353647263@
level $23030$ completed at 1649412009.3908522 sec, p/sec ratio: @2.8018740548898484@
level $23031$ completed at 1649412027.0094872 sec, p/sec ratio: @2.0728530129440914@
level $23032$ completed at 1649412050.604914 sec, p/sec ratio: @2.8968038358804@
level $23033$ completed at 1649412069.0498781 sec, p/sec ratio: @2.2807753092259255@
level $23034$ completed at 1649412086.04431 sec, p/sec ratio: @1.7510127155664945@
level $23035$ completed at 1649412103.6516511 sec, p/sec ratio: @2.0707702574963553@
level $23036$ completed at 1649412118.929672 sec, p/sec ratio: @1.381801399315687@
level $23037$ completed at 1649412141.4275992 sec, p/sec ratio: @2.8086655863955863@
level $23038$ completed at 1649412159.980562 sec, p/sec ratio: @2.0642647113978554@
level $23039$ completed at 1649412178.0770612 sec, p/sec ratio: @2.309113002740967@
level $23040$ completed at 1649412194.281895 sec, p/sec ratio: @1.9112975339790714@
level $23041$ completed at 1649412241.333211 sec, p/sec ratio: @2.2397523775513855@
level $23042$ completed at 1649412261.618517 sec, p/sec ratio: @2.740970502995283@
level $23043$ completed at 1649412282.312858 sec, p/sec ratio: @3.3181458703441975@
level $23044$ completed at 1649412302.729207 sec, p/sec ratio: @2.2747446453375937@
level $23045$ completed at 1649412321.695245 sec, p/sec ratio: @2.1902249275506804@
level $23046$ completed at 1649412345.529493 sec, p/sec ratio: @3.5306204062082633@
level $23047$ completed at 1649412362.731793 sec, p/sec ratio: @1.970408248017802@
level $23048$ completed at 1649412380.8075972 sec, p/sec ratio: @2.011006996061464@
level $23049$ completed at 1649412407.6683462 sec, p/sec ratio: @2.974943603468365@
level $23050$ completed at 1649412422.6215522 sec, p/sec ratio: @1.3928761133580831@
level $23051$ completed at 1649412444.717815 sec, p/sec ratio: @3.3479533785670648@
level $23052$ completed at 1649412463.997271 sec, p/sec ratio: @2.4354607511920308@
level $23053$ completed at 1649412483.8719308 sec, p/sec ratio: @2.1347199533645473@
level $23054$ completed at 1649412500.313498 sec, p/sec ratio: @1.7966342716345298@
level $23055$ completed at 1649412516.859145 sec, p/sec ratio: @2.0754924376529784@
level $23056$ completed at 1649412532.795073 sec, p/sec ratio: @1.5771982932528759@
level $23057$ completed at 1649412583.801058 sec, p/sec ratio: @3.610769186186082@
level $23058$ completed at 1649412601.743986 sec, p/sec ratio: @2.1590205107525042@
level $23059$ completed at 1649412616.708226 sec, p/sec ratio: @1.4366850535526585@
level $23060$ completed at 1649412638.5078342 sec, p/sec ratio: @2.9263472547056963@
level $23061$ completed at 1649412661.8509362 sec, p/sec ratio: @2.9570663444894074@
level $23062$ completed at 1649412680.2532742 sec, p/sec ratio: @2.0917562839045463@
level $23063$ completed at 1649412700.007266 sec, p/sec ratio: @2.3670948165686885@
level $23064$ completed at 1649412718.1099288 sec, p/sec ratio: @2.3269324612489797@
level $23065$ completed at 1649412744.54273 sec, p/sec ratio: @3.0462061800263776@
level $23066$ completed at 1649412766.1065679 sec, p/sec ratio: @2.5850221115540966@
level $23067$ completed at 1649412791.340757 sec, p/sec ratio: @3.3519555642396224@
level $23068$ completed at 1649412809.373644 sec, p/sec ratio: @2.027054859327835@
level $23069$ completed at 1649412827.2004669 sec, p/sec ratio: @1.9161512656295794@
level $23070$ completed at 1649412848.091857 sec, p/sec ratio: @2.463687385322703@
level $23071$ completed at 1649412866.598872 sec, p/sec ratio: @2.287575571322151@
level $23072$ completed at 1649412887.3927171 sec, p/sec ratio: @2.776457356243633@
level $23073$ completed at 1649412933.949876 sec, p/sec ratio: @2.05268244599785@
level $23074$ completed at 1649412952.445298 sec, p/sec ratio: @2.0934067106822325@
level $23075$ completed at 1649412978.1477382 sec, p/sec ratio: @3.275972763695791@
level $23076$ completed at 1649413014.231733 sec, p/sec ratio: @2.1671551019198296@
level $23077$ completed at 1649413029.2882822 sec, p/sec ratio: @1.393044041722531@
level $23078$ completed at 1649413045.4353678 sec, p/sec ratio: @1.932305645602971@
level $23079$ completed at 1649413061.510127 sec, p/sec ratio: @1.5741259392010885@
level $23080$ completed at 1649413083.1312509 sec, p/sec ratio: @2.348505440753006@
level $23081$ completed at 1649413101.6989498 sec, p/sec ratio: @2.065289114378059@
level $23082$ completed at 1649413118.850892 sec, p/sec ratio: @2.1339691361022988@
level $23083$ completed at 1649413137.609162 sec, p/sec ratio: @2.031772981540681@
level $23084$ completed at 1649413156.10556 sec, p/sec ratio: @2.269812761259545@
level $23085$ completed at 1649413181.768794 sec, p/sec ratio: @3.1428251974593437@
level $23086$ completed at 1649413208.9971719 sec, p/sec ratio: @3.6746931604387436@
level $23087$ completed at 1649413226.1931021 sec, p/sec ratio: @1.81322088350893@
level $23088$ completed at 1649413247.320801 sec, p/sec ratio: @2.723888763021032@
level $23089$ completed at 1649413291.516496 sec, p/sec ratio: @1.8033064406416537@
level $23090$ completed at 1649413317.311466 sec, p/sec ratio: @3.693103089059386@
level $23091$ completed at 1649413336.763948 sec, p/sec ratio: @2.4406544760460283@
level $23092$ completed at 1649413353.395353 sec, p/sec ratio: @1.8542001085377846@
level $23093$ completed at 1649413371.1169012 sec, p/sec ratio: @1.9190409187742217@
level $23094$ completed at 1649413396.311265 sec, p/sec ratio: @3.5552244417247874@
level $23095$ completed at 1649413415.775969 sec, p/sec ratio: @2.422878908118206@
level $23096$ completed at 1649413433.928886 sec, p/sec ratio: @2.299006852078021@
level $23097$ completed at 1649413450.445109 sec, p/sec ratio: @2.2342509070950887@
level $23098$ completed at 1649413464.588125 sec, p/sec ratio: @1.500577582707202@
level $23099$ completed at 1649413481.442517 sec, p/sec ratio: @1.8466964299415007@
level $23100$ completed at 1649413506.264778 sec, p/sec ratio: @3.1796791566821048@
level $23101$ completed at 1649413524.1807208 sec, p/sec ratio: @2.345023308759151@
level $23102$ completed at 1649413539.838623 sec, p/sec ratio: @1.6364338096685642@
level $23103$ completed at 1649413560.220068 sec, p/sec ratio: @2.299609962212597@
level $23104$ completed at 1649413586.133882 sec, p/sec ratio: @3.898262292128431@
level $23105$ completed at 1649413630.1690319 sec, p/sec ratio: @2.5566326867410614@
level $23106$ completed at 1649413655.76488 sec, p/sec ratio: @3.5268837095958343@
level $23107$ completed at 1649413677.69017 sec, p/sec ratio: @2.8922152137606325@
level $23108$ completed at 1649413704.3588648 sec, p/sec ratio: @3.772226907195992@
level $23109$ completed at 1649413737.373052 sec, p/sec ratio: @2.0969496793051086@
level $23110$ completed at 1649413754.09918 sec, p/sec ratio: @1.872014241868603@
level $23111$ completed at 1649413779.198584 sec, p/sec ratio: @2.7228564956819454@
level $23112$ completed at 1649413795.432689 sec, p/sec ratio: @1.935923653435395@
level $23113$ completed at 1649413814.5671868 sec, p/sec ratio: @2.49411978711274@
level $23114$ completed at 1649413833.8861399 sec, p/sec ratio: @2.2498262768545323@
level $23115$ completed at 1649413854.959432 sec, p/sec ratio: @2.4428532545598833@
level $23116$ completed at 1649413876.941003 sec, p/sec ratio: @2.753747662989964@
level $23117$ completed at 1649413904.471074 sec, p/sec ratio: @3.638558383729971@
level $23118$ completed at 1649413948.311989 sec, p/sec ratio: @3.2744100799599316@
level $23119$ completed at 1649413963.901162 sec, p/sec ratio: @1.6592328289230498@
level $23120$ completed at 1649413989.642418 sec, p/sec ratio: @3.1553899746640415@
level $23121$ completed at 1649414031.896804 sec, p/sec ratio: @1.7507428231017477@
level $23122$ completed at 1649414049.01581 sec, p/sec ratio: @2.1198766135745095@
level $23123$ completed at 1649414073.516294 sec, p/sec ratio: @3.1820640222161867@
level $23124$ completed at 1649414089.769801 sec, p/sec ratio: @2.1040453083064956@
level $23125$ completed at 1649414106.694727 sec, p/sec ratio: @1.9740835825899954@
level $23126$ completed at 1649414123.411169 sec, p/sec ratio: @1.8347207175613471@
level $23127$ completed at 1649414149.560262 sec, p/sec ratio: @3.3949912041228365@
level $23128$ completed at 1649414165.161072 sec, p/sec ratio: @1.6098054308694787@
level $23129$ completed at 1649414184.264416 sec, p/sec ratio: @2.214290010149969@
level $23130$ completed at 1649414207.157473 sec, p/sec ratio: @3.4287074396019204@
level $23131$ completed at 1649414225.23485 sec, p/sec ratio: @2.3021731839865107@
level $23132$ completed at 1649414251.403403 sec, p/sec ratio: @3.793240329490424@
level $23133$ completed at 1649414286.486104 sec, p/sec ratio: @2.5382627537457405@
level $23134$ completed at 1649414303.467274 sec, p/sec ratio: @1.7992897453176981@
level $23135$ completed at 1649414330.943155 sec, p/sec ratio: @3.612848847125621@
level $23136$ completed at 1649414345.9998348 sec, p/sec ratio: @1.680675218629219@
level $23137$ completed at 1649414388.21018 sec, p/sec ratio: @1.7455763748099131@
level $23138$ completed at 1649414407.8212311 sec, p/sec ratio: @2.4014786042153538@
level $23138$ **IS A REDO** at 1649414427.331771 sec, p/sec ratio: @2.522205007497213@
level $23139$ completed at 1649414445.448429 sec, p/sec ratio: @2.003349360698038@
level $23140$ completed at 1649414464.560003 sec, p/sec ratio: @2.4861251998216534@
level $23141$ completed at 1649414490.7084532 sec, p/sec ratio: @3.8105860228637947@
level $23142$ completed at 1649414514.978685 sec, p/sec ratio: @3.026685098297237@
level $23143$ completed at 1649414537.2019148 sec, p/sec ratio: @2.6938442669666935@
level $23144$ completed at 1649414553.508018 sec, p/sec ratio: @1.8221560008322455@
level $23145$ completed at 1649414576.8263109 sec, p/sec ratio: @2.6929481980205363@
level $23146$ completed at 1649414598.937782 sec, p/sec ratio: @2.5003226517761408@
level $23147$ completed at 1649414613.119814 sec, p/sec ratio: @1.4935872514043553@
level $23148$ completed at 1649414636.5427048 sec, p/sec ratio: @2.5349409777148173@
level $23149$ completed at 1649414661.816316 sec, p/sec ratio: @2.532592506654689@
level $23150$ completed at 1649414683.184441 sec, p/sec ratio: @2.337064961685091@
level $23151$ completed at 1649414699.556829 sec, p/sec ratio: @1.8380291897872825@
level $23152$ completed at 1649414716.115432 sec, p/sec ratio: @2.094545408057852@
level $23153$ completed at 1649414765.058034 sec, p/sec ratio: @2.722574411428012@
level $23154$ completed at 1649414784.669409 sec, p/sec ratio: @2.172827493243193@
level $23155$ completed at 1649414804.325797 sec, p/sec ratio: @2.9741218012112607@
level $23156$ completed at 1649414819.075606 sec, p/sec ratio: @1.437227318627499@
level $23157$ completed at 1649414846.064839 sec, p/sec ratio: @2.9637321381230004@
level $23158$ completed at 1649414884.98756 sec, p/sec ratio: @2.8064980503742905@
level $23159$ completed at 1649414906.426903 sec, p/sec ratio: @2.3871458511369994@
level $23160$ completed at 1649414923.3351848 sec, p/sec ratio: @1.5000792431427208@
level $23161$ completed at 1649414945.6813881 sec, p/sec ratio: @2.855316569466207@
level $23162$ completed at 1649414962.4637382 sec, p/sec ratio: @1.8511185331235775@
level $23163$ completed at 1649414981.237958 sec, p/sec ratio: @2.5251487144990667@
level $23164$ completed at 1649415000.340014 sec, p/sec ratio: @2.01634199441467@
